[*] Connected to USB device: Device(id="emulator-5554", name="Android Emulator 5554", type='usb')
key : java.net.CookieManager
val : java.lang.ref.WeakReference@31cfe0c
key : 01
val : At-auction
key : 02
val : Enhanced Limit
key : 03
val : At-auction Limit
key : 04
val : Limit Order
key : 05
val : Special Limit
key : 101
val : At-auction Limit (GTD)
key : 102
val : Enhanced Limit (GTD)
key : 103
val : Limit Order (GTD)
key : 201
val : Market Order
key : 202
val : Price Chasing
key : 203
val : Stop Loss
key : 204
val : Market If Touched
key : 205
val : Market After Time
key : 206
val : Stop Profit
key : 901
val : CD Order
key : 902
val : CD Order - LO
key : 903
val : CD Order - ELO
key : 904
val : CD Order - SLO
key : 212
val : Trail Limit Order
key : 905
val : CD VWAP Order
key : 207
val : Warrant Tracking
key : 211
val : Bracket Order
key : SEHK
val : []
key : LastLoginID
val :
key : LastLoginPassword
val :
key : LinkTradeLoginID
val : vJqMGXveJsM%3D%0Alb1OgEGnicw%3D%0A
key : LinkTradeLoginID
val : vJqMGXveJsM%3D%0Alb1OgEGnicw%3D%0A
key : LinkTradePassword
val : 6LFtsXTmHzo%3D%0AEoi3zxiuDPk%3D%0A
key : LinkTradePassword
val : 6LFtsXTmHzo%3D%0AEoi3zxiuDPk%3D%0A
key : LinkFuturesLoginID
val :
key : LinkFuturesPassword
val :
key : LinkStockOptsLoginID
val :
key : LinkStockOptsPassword
val :
key : BioTradeLoginID
val :
key : BioFuturesLoginID
val :
key : BioStockOptsLoginID
val :
key : IsNeedBioMetric
val : false
key : SLModifyDate
val : 20280402-164156
key : Watchlist
val : 5.HK,700.HK,388.HK,1398.HK,7.HK,ATER.O,NYMT.O,CATO.N,2203.HK,8277.HK,846.HK,2211.HK,8262.HK,1810.HK,AAPL.O
key : WatchlistDer
val : null
key : WatchlistSO
val : null
key : UpDownColor
val : true
key : NeedConfirmOrder
val : true
key : IsRememberID
val : true
key : IsRememberPW
val : false
key : EnabledAutoLogon
val : false
key : IsClearTradePWOnLock
val : true
key : TradePwdExpiry
val : 0
key : IsScreenKeepON
val : true
key : CurrTheme
val : White
key : CurrLanguage
val : TraditionalChinese
key : androidx.fragment.app.l@da6a2af
val : java.lang.Object@e883ab1
key : y.b@7c91b96
val : java.lang.Object@e883ab1
key : y.b@30ca317
val : java.lang.Object@e883ab1
key : Operation {dca304} {mFinalState = REMOVED} {mLifecycleImpact = REMOVING} {mFragment = n{bac1da3} (d6018f00-edd6-427b-a919-7c7e3b39949e id=0x7f0901ee)}
val : false
key : androidx.lifecycle.ViewModelProvider.DefaultKey:q0.b
val : q0.b@8f35b22
key :
val : :  0.0  1.0
key :
val : :  0.0  1.0
key : android.animation.AnimatorSet$Node@190eaa4
val : android.animation.AnimatorSet$Node@115a3
key : trimPathStart
val : trimPathStart:  0.0  0.75
key : android.animation.AnimatorSet$Node@93afbc2
val : android.animation.AnimatorSet$Node@2780459
key : trimPathEnd
val : trimPathEnd:  0.0  0.75
key : android.animation.AnimatorSet$Node@d440d10
val : android.animation.AnimatorSet$Node@c0568ff
key : trimPathOffset
val : trimPathOffset:  0.0  0.25
key : android.animation.AnimatorSet$Node@8c1120e
val : android.animation.AnimatorSet$Node@29b8d15
key : rotation
val : rotation:  0.0  720.0
key : android.widget.FrameLayout{6605f00 V.E...... ......I. 0,0-0,0}
val : g{a5c228d} (fa496526-7470-47bc-8f43-2a4adf11706d id=0x3e9)
key : android.widget.FrameLayout{dfaa339 V.E...... ......I. 0,0-0,0}
val : i{2612190} (a20590cc-9a78-4d6e-b78b-421282f336fb id=0x3ea)
key :
val : :  0.0  1.0
key :
val : :  0.0  1.0
key : androidx.fragment.app.l@6b49beb
val : java.lang.Object@e883ab1
key : androidx.fragment.app.l@52a2d48
val : java.lang.Object@e883ab1
key : androidx.savedstate.Recreator@a7167e1
val : androidx.savedstate.Recreator@a7167e1=androidx.lifecycle.s@8f5f906
key : androidx.savedstate.SavedStateRegistry$1@33f0bc7
val : androidx.savedstate.SavedStateRegistry$1@33f0bc7=androidx.lifecycle.s@a58d5f4
key : androidx.savedstate.Recreator@f689f92
val : androidx.savedstate.Recreator@f689f92=androidx.lifecycle.s@d169d63
key : androidx.savedstate.SavedStateRegistry$1@4275d60
val : androidx.savedstate.SavedStateRegistry$1@4275d60=androidx.lifecycle.s@b763219
key : androidx.savedstate.Recreator@74bacbf
val : androidx.savedstate.Recreator@74bacbf=androidx.lifecycle.s@494ef8c
key : androidx.savedstate.SavedStateRegistry$1@6aed6d5
val : androidx.savedstate.SavedStateRegistry$1@6aed6d5=androidx.lifecycle.s@ba48eea
key : androidx.fragment.app.l@6b49beb
val : java.lang.Object@e883ab1
key : androidx.fragment.app.l@52a2d48
val : java.lang.Object@e883ab1
key : androidx.fragment.app.l@6b49beb
val : java.lang.Object@e883ab1
key : androidx.fragment.app.l@52a2d48
val : java.lang.Object@e883ab1
key : androidx.fragment.app.l@da6a2af
val : java.lang.Object@e883ab1
key : y.b@48f43af
val : java.lang.Object@e883ab1
key : y.b@ff953bc
val : java.lang.Object@e883ab1
key : Operation {4141f45} {mFinalState = VISIBLE} {mLifecycleImpact = ADDING} {mFragment = k{66f0dd5} (0feca1b8-e52c-4db7-81fc-609ae8b6ea05 id=0x7f0901ee)}
val : false
key :
val : 0
key : 5.HK
val : 1
key : 700.HK
val : 2
key : 388.HK
val : 3
key : 1398.HK
val : 4
key : androidx.fragment.app.l@6b49beb
val : java.lang.Object@e883ab1
key : androidx.fragment.app.l@52a2d48
val : java.lang.Object@e883ab1
[o5.e.d] param>> a:1, b:0, c:http://trade.firstsechk.com/i-trade/streaming/streamHandler, d: param=login&channel=IH&lid=771589S&msg=7vTaNJOQ8hM%3D%0A0hoGzVfYPgTQE2V%2Bklei6g%3D%3D%0A
加密前：http://trade.firstsechk.com/i-trade/streaming/streamHandler
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at o5.e.d(SourceFile:30)
	at o5.e.d(Native Method)
	at o5.e.e(Unknown Source:2)
	at b1.c.f(SourceFile:200)
	at i1.h.run(SourceFile:61)
	at java.lang.Thread.run(Thread.java:764)

result begin
705
result end
加密前：http://trade.firstsechk.com/i-trade/streaming/streamHandler
java.lang.Exception
	at o5.e.d(Native Method)
	at o5.e.e(Unknown Source:2)
	at b1.c.f(SourceFile:200)
	at i1.h.run(SourceFile:61)
	at java.lang.Thread.run(Thread.java:764)

java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at com.android.okhttp.HttpUrl.url(HttpUrl.java:327)
	at com.android.okhttp.Request.url(Request.java:53)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:463)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.connect(HttpURLConnectionImpl.java:132)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getOutputStream(HttpURLConnectionImpl.java:263)
	at o5.c.run(SourceFile:23)

key : java.net.CookieManager
val : java.lang.ref.WeakReference@e2745a4
[o5.e.d] param>> a:1, b:0, c:http://trade.firstsechk.com/i-trade/streaming/streamSyncRequest, d: encrypt=1&channel=IH&lang=tw&param=cdAdmeoJvAg%3D%0A77CnuVOSUjAwX7Lii4Jmolho%2BBvSq0YzdSZNLyC5bbFKuGMFBrYsxEw3FBsmFxNS9KPafnJ2zXTI%0A%2Bl2D4OvsXuvXvK%2F533%2BAE8nkzJFywyoCtzq2ZJ5aJqfcAP%2B9PuXtSXQoBLAoj9LR%2FGU13VxYqA4y%0AUVKBUVoHC%2B0LplGz%2BKTIlcVdbB4UEgmLJJocXw7sY1G8%2F1O2rkD42KIfNiKIB4brsDDfs4ohVwzh%0AYWEi25GaVdkLAdAiaAjB9Ta8QkF6%0A
加密前：http://trade.firstsechk.com/i-trade/streaming/streamSyncRequest
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at o5.e.d(SourceFile:30)
	at o5.e.d(Native Method)
	at b1.c.s(SourceFile:899)
	at a2.l.T(Unknown Source:30)
	at a2.l.h(SourceFile:293)
	at b1.a.a(SourceFile:185)
	at b1.a.run(Unknown Source:22)

result begin
708
result end
java.lang.Exception
	at o5.e.d(Native Method)
	at b1.c.s(SourceFile:899)
	at a2.l.T(Unknown Source:30)
	at a2.l.h(SourceFile:293)
	at b1.a.a(SourceFile:185)
	at b1.a.run(Unknown Source:22)

加密前：http://trade.firstsechk.com/i-trade/streaming/streamSyncRequest
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at com.android.okhttp.HttpUrl.url(HttpUrl.java:327)
	at com.android.okhttp.Request.url(Request.java:53)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:463)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.connect(HttpURLConnectionImpl.java:132)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getOutputStream(HttpURLConnectionImpl.java:263)
	at o5.c.run(SourceFile:23)

key : java.net.AddressCache$AddressCacheKey@431ade92
val : java.net.AddressCache$AddressCacheEntry@c651810
key : 4261479169.HK
val : .HSI
key : 837811.HK
val : HSIc1
key : 4261479172.HK
val : .HSCE
key : 837815.HK
val : HCEIc1
key : 10030001.HK
val : MAIN.HKG
key : 10030003.HK
val : WRT.HKG
[o5.e.d] param>> a:1, b:0, c:http://m.afe.com.hk/iphone/ssLogon.asp, d: SupportSnapshot=Y&groupid=27&params=rO0ABXNyABpqYXZhLnNlY3VyaXR5LlNpZ25lZE9iamVjdAn%252FvWgqPNX%252FAgADWwAH%250AY29udGVudHQAAltCWwAJc2lnbmF0dXJlcQB%252BAAFMAAx0aGVhbGdvcml0aG10ABJM%250AamF2YS9sYW5nL1N0cmluZzt4cHVyAAJbQqzzF%252FgGCFTgAgAAeHAAAAE8rO0ABXNy%250AADBjb20uYWZlLnN5cy5nMmZvLmNvbW1vbi51dGlscy5zZWN1cml0eS5BRkVNc2dP%250AYmoVB71id%252BAIRQIAAkwAAWh0ABNMamF2YS91dGlsL0hhc2hNYXA7TAACdHN0ABBM%250AamF2YS91dGlsL0RhdGU7eHBzcgARamF2YS51dGlsLkhhc2hNYXAFB9rBwxZg0QMA%250AAkYACmxvYWRGYWN0b3JJAAl0aHJlc2hvbGR4cD9AAAAAAAAMdwgAAAAQAAAABHQA%250ACVRpbWVTdGFtcHNyAA5qYXZhLnV0aWwuRGF0ZWhqgQFLWXQZAwAAeHB3CAAAAY%252B4%250AIc0%252BeHQACUlQQWRkcmVzc3QADTYxLjE0MS42NC4yMjZ0AAZQbGFuSUR0AAM0NDN0%250AAAJJRHQADTc3MTU4OVNAZmlyc3R4cHVxAH4ABAAAAC4wLAIULmeGpagRYF9M85gD%250AIPxn6XOMLn0CFHu5O2M1ly8iXEZuEhbuBnIRalfwdAALU0hBMXdpdGhEU0E%253D%250A
加密前：http://m.afe.com.hk/iphone/ssLogon.asp
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at o5.e.d(SourceFile:30)
	at o5.e.d(Native Method)
	at j5.f.i(SourceFile:54)
	at i1.j.run(SourceFile:165)
	at java.lang.Thread.run(Thread.java:764)

result begin
709
result end
java.lang.Exception
	at o5.e.d(Native Method)
	at j5.f.i(SourceFile:54)
	at i1.j.run(SourceFile:165)
	at java.lang.Thread.run(Thread.java:764)

加密前：http://m.afe.com.hk/iphone/ssLogon.asp
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at com.android.okhttp.HttpUrl.url(HttpUrl.java:327)
	at com.android.okhttp.Request.url(Request.java:53)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:463)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.connect(HttpURLConnectionImpl.java:132)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getOutputStream(HttpURLConnectionImpl.java:263)
	at o5.c.run(SourceFile:23)

key : java.net.AddressCache$AddressCacheKey@d7477550
val : java.net.AddressCache$AddressCacheEntry@6ba53c
key : java.net.AddressCache$AddressCacheKey@7ba75390
val : java.net.AddressCache$AddressCacheEntry@295d2c5
[o5.e.d] param>> a:0, b:0, c:http://m.afe.com.hk/ssProxy/ssQuoteMeterProxy3.asp?case=1&userid=771589S@first&sessionid=OrtLWXVarqaZ1JIfYoCSHlVX&market=92&requesttype=10&getquota=Y&quote3=N&gettradehour=Y, d:
加密前：http://m.afe.com.hk/ssProxy/ssQuoteMeterProxy3.asp?case=1&userid=771589S@first&sessionid=OrtLWXVarqaZ1JIfYoCSHlVX&market=92&requesttype=10&getquota=Y&quote3=N&gettradehour=Y
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at o5.e.d(SourceFile:30)
	at o5.e.d(Native Method)
	at j5.d.run(SourceFile:495)

result begin
715
result end
java.lang.Exception
	at o5.e.d(Native Method)
	at j5.d.run(SourceFile:495)

加密前：http://m.afe.com.hk/ssProxy/ssQuoteMeterProxy3.asp?case=1&userid=771589S@first&sessionid=OrtLWXVarqaZ1JIfYoCSHlVX&market=92&requesttype=10&getquota=Y&quote3=N&gettradehour=Y
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at com.android.okhttp.HttpUrl.url(HttpUrl.java:327)
	at com.android.okhttp.Request.url(Request.java:53)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:463)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getResponse(HttpURLConnectionImpl.java:412)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getResponseCode(HttpURLConnectionImpl.java:543)
	at o5.c.run(SourceFile:42)

key :
val : 0
key : 5.HK
val : 1
key : 700.HK
val : 2
key : 388.HK
val : 3
key : 1398.HK
val : 4
[o5.e.d] param>> a:0, b:0, c:http://m.afe.com.hk/dbasp/stock_list.asp?DBUid=771589S@first&DBSid=OrtLWXVarqaZ1JIfYoCSHlVX&grp=12, d: null
加密前：http://m.afe.com.hk/dbasp/stock_list.asp?DBUid=771589S@first&DBSid=OrtLWXVarqaZ1JIfYoCSHlVX&grp=12
[o5.e.d] param>> a:0, b:0, c:http://mtrade.afe.com.hk/mobile/secureNewsHeadline.aspx?seckey=7427&max=50&categoryid=61, d: null
加密前：http://mtrade.afe.com.hk/mobile/secureNewsHeadline.aspx?seckey=7427&max=50&categoryid=61
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at o5.e.d(SourceFile:30)
	at o5.e.d(Native Method)
	at n5.a.d(Unknown Source:14)
	at a2.l.W(Unknown Source:63)
	at b2.o.run(SourceFile:195)
	at java.lang.Thread.run(Thread.java:764)

result begin
719
result end
java.lang.Exception
	at o5.e.d(Native Method)
	at n5.a.d(Unknown Source:14)
	at a2.l.W(Unknown Source:63)
	at b2.o.run(SourceFile:195)
	at java.lang.Thread.run(Thread.java:764)

加密前：http://mtrade.afe.com.hk/mobile/secureNewsHeadline.aspx?seckey=7427&max=50&categoryid=61
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at o5.e.d(SourceFile:30)
	at o5.e.d(Native Method)
	at n5.a.d(Unknown Source:14)
	at a2.l.W(Unknown Source:63)
	at a2.l.M(SourceFile:129)
	at a2.l.U(SourceFile:10)
	at j5.f.c(SourceFile:331)
	at o5.e.a(Unknown Source:12)
	at o5.c.run(SourceFile:267)

java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at com.android.okhttp.HttpUrl.url(HttpUrl.java:327)
	at com.android.okhttp.Request.url(Request.java:53)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:463)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getResponse(HttpURLConnectionImpl.java:412)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getResponseCode(HttpURLConnectionImpl.java:543)
	at o5.c.run(SourceFile:42)

result begin
720
result end
java.lang.Exception
	at o5.e.d(Native Method)
	at n5.a.d(Unknown Source:14)
	at a2.l.W(Unknown Source:63)
	at a2.l.M(SourceFile:129)
	at a2.l.U(SourceFile:10)
	at j5.f.c(SourceFile:331)
	at o5.e.a(Unknown Source:12)
	at o5.c.run(SourceFile:267)

加密前：http://m.afe.com.hk/dbasp/stock_list.asp?DBUid=771589S@first&DBSid=OrtLWXVarqaZ1JIfYoCSHlVX&grp=12
[o5.e.d] param>> a:0, b:0, c:http://m.afe.com.hk/dbasp/stock_list.asp?DBUid=771589S@first&DBSid=OrtLWXVarqaZ1JIfYoCSHlVX&grp=13, d: null
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at com.android.okhttp.HttpUrl.url(HttpUrl.java:327)
	at com.android.okhttp.Request.url(Request.java:53)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:463)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getResponse(HttpURLConnectionImpl.java:412)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getResponseCode(HttpURLConnectionImpl.java:543)
	at o5.c.run(SourceFile:42)

加密前：http://m.afe.com.hk/dbasp/stock_list.asp?DBUid=771589S@first&DBSid=OrtLWXVarqaZ1JIfYoCSHlVX&grp=13
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at o5.e.d(SourceFile:30)
	at o5.e.d(Native Method)
	at n5.a.d(Unknown Source:14)
	at a2.l.W(Unknown Source:63)
	at a2.l.M(SourceFile:129)
	at a2.l.U(SourceFile:15)
	at j5.f.c(SourceFile:331)
	at o5.e.a(Unknown Source:12)
	at o5.c.run(SourceFile:267)

result begin
721
result end
加密前：http://m.afe.com.hk/dbasp/stock_list.asp?DBUid=771589S@first&DBSid=OrtLWXVarqaZ1JIfYoCSHlVX&grp=13
java.lang.Exception
	at o5.e.d(Native Method)
	at n5.a.d(Unknown Source:14)
	at a2.l.W(Unknown Source:63)
	at a2.l.M(SourceFile:129)
	at a2.l.U(SourceFile:15)
	at j5.f.c(SourceFile:331)
	at o5.e.a(Unknown Source:12)
	at o5.c.run(SourceFile:267)

[o5.e.d] param>> a:0, b:0, c:http://m.afe.com.hk/dbasp/get_cas_stocklist.asp?DBUid=771589S@first&DBSid=OrtLWXVarqaZ1JIfYoCSHlVX, d: null
加密前：http://m.afe.com.hk/dbasp/get_cas_stocklist.asp?DBUid=771589S@first&DBSid=OrtLWXVarqaZ1JIfYoCSHlVX
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at com.android.okhttp.HttpUrl.url(HttpUrl.java:327)
	at com.android.okhttp.Request.url(Request.java:53)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:463)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getResponse(HttpURLConnectionImpl.java:412)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getResponseCode(HttpURLConnectionImpl.java:543)
	at o5.c.run(SourceFile:42)

java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at o5.e.d(SourceFile:30)
	at o5.e.d(Native Method)
	at n5.a.d(Unknown Source:14)
	at a2.l.W(Unknown Source:63)
	at a2.l.Q(SourceFile:129)
	at a2.l.U(SourceFile:33)
	at j5.f.c(SourceFile:331)
	at o5.e.a(Unknown Source:12)
	at o5.c.run(SourceFile:267)

result begin
722
result end
java.lang.Exception
	at o5.e.d(Native Method)
	at n5.a.d(Unknown Source:14)
	at a2.l.W(Unknown Source:63)
	at a2.l.Q(SourceFile:129)
	at a2.l.U(SourceFile:33)
	at j5.f.c(SourceFile:331)
	at o5.e.a(Unknown Source:12)
	at o5.c.run(SourceFile:267)

[o5.e.d] param>> a:0, b:0, c:http://m.afe.com.hk/dbasp/stock_list.asp?DBUid=771589S@first&DBSid=OrtLWXVarqaZ1JIfYoCSHlVX&grp=11, d: null
加密前：http://m.afe.com.hk/dbasp/get_cas_stocklist.asp?DBUid=771589S@first&DBSid=OrtLWXVarqaZ1JIfYoCSHlVX
加密前：http://m.afe.com.hk/dbasp/stock_list.asp?DBUid=771589S@first&DBSid=OrtLWXVarqaZ1JIfYoCSHlVX&grp=11
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at com.android.okhttp.HttpUrl.url(HttpUrl.java:327)
	at com.android.okhttp.Request.url(Request.java:53)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:463)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getResponse(HttpURLConnectionImpl.java:412)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getResponseCode(HttpURLConnectionImpl.java:543)
	at o5.c.run(SourceFile:42)

java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at o5.e.d(SourceFile:30)
	at o5.e.d(Native Method)
	at n5.a.d(Unknown Source:14)
	at a2.l.W(Unknown Source:63)
	at a2.l.M(SourceFile:129)
	at a2.l.U(SourceFile:36)
	at j5.f.c(SourceFile:331)
	at o5.e.a(Unknown Source:12)
	at o5.c.run(SourceFile:267)

result begin
723
result end
java.lang.Exception
	at o5.e.d(Native Method)
	at n5.a.d(Unknown Source:14)
	at a2.l.W(Unknown Source:63)
	at a2.l.M(SourceFile:129)
	at a2.l.U(SourceFile:36)
	at j5.f.c(SourceFile:331)
	at o5.e.a(Unknown Source:12)
	at o5.c.run(SourceFile:267)

[o5.e.d] param>> a:0, b:0, c:http://m.afe.com.hk/iphone/disclaimer.asp?package=443, d: null
加密前：http://m.afe.com.hk/iphone/disclaimer.asp?package=443
加密前：http://m.afe.com.hk/dbasp/stock_list.asp?DBUid=771589S@first&DBSid=OrtLWXVarqaZ1JIfYoCSHlVX&grp=11
java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at com.android.okhttp.HttpUrl.url(HttpUrl.java:327)
	at com.android.okhttp.Request.url(Request.java:53)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:463)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getResponse(HttpURLConnectionImpl.java:412)
	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getResponseCode(HttpURLConnectionImpl.java:543)
	at o5.c.run(SourceFile:42)

java.lang.Exception
	at java.net.URL.<init>(Native Method)
	at o5.e.d(SourceFile:30)
	at o5.e.d(Native Method)
	at n5.a.d(Unknown Source:14)
	at a2.l.W(Unknown Source:63)
	at a2.l.K(SourceFile:81)
	at a2.l.U(SourceFile:39)
	at j5.f.c(SourceFile:331)
	at o5.e.a(Unknown Source:12)
	at o5.c.run(SourceFile:267)

result begin
724
result end
java.lang.Exception
	at o5.e.d(Native Method)
	at n5.a.d(Unknown Source:14)
	at a2.l.W(Unknown Source:63)
	at a2.l.K(SourceFile:81)
	at a2.l.U(SourceFile:39)
	at j5.f.c(SourceFile:331)
	at o5.e.a(Unknown Source:12)
	at o5.c.run(SourceFile:267)

加密前：http://m.afe.com.hk/iphone/disclaimer.asp?package=443
